,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.8063196457836549,-0.053745023381621064,0.8284035333971115,-0.7877327479076812,1.1040128290924938,7.429627680936793,-0.3228347059976028,-0.08088285657059825,0.27455074431756427,-0.8233018060869453,-0.6305669835503189,-0.7909527058006495,-0.7655788985032485,8.256162684886842,-0.6397809538724032,0.7330719272491538,-0.09749375094738805,0.14450028150478078,-0.4409925773875039,-0.21460953150135004,-0.7861516052445882,0.7778360861100132,-0.7263612153261089,9.34244555621827,-0.49683216161022736,-0.2784240289678567,-0.6395345852979323,-0.8855771709020147,-0.5032105831331162,2.0243364015542906,-0.4460932048108154,0.054801713896511846,-0.8367844447846362,-0.399172839356806,2.662826459666534,-0.6083407630364898,0.18374577263928613,-0.7942265277101938,0.20475093532534022,0.47303319967934343,-0.08337282888189856,-0.7235584996740864,-0.7647308197458192,-0.2547661774872668,3.206595389839628,-0.7449192187227722,1.940736686108951,0.0706894952995333,2.5587146002698,-0.08759285848708705,9.212479267856361,-0.1002725840366557,0.4714309166990422,2.945262152416473,-0.4994178390410515,-0.5042402823351707,0.3255615896008807,-0.31746745475674265,1.9112355597398305,-0.7896813877285809,0.1905674388613155,-0.10934106549231254,1.2662259571716858,-0.4268793263687002,0.1541596887210709,-0.43422009770282693,-0.7079958569601353,-0.22184343053345984,0.4045552028006457,2.0080400922112953,-0.401656953739004,-0.44121268737243435,-0.8168938541717079,-0.7828964292834533,1.4912360926609949,-0.8034837618459576,-0.3187644561084113,0.6506472931572577,0.03897782648477095,-0.614566844670148,-0.5050475573515606,0.018255034659132002,-0.572948771484678,-0.802071915303832,1.3510732981821243,-0.4996015208334049,-0.42282488369800897,0.6783138812201307,-0.3128568761550302,-0.49144906299492275,-0.160988179770409,-0.1522637686718625,-0.7983841068005183,-0.4933186807241469,-0.39819585622137077,-0.36348815065888285,-0.5560006561233092,-0.27524518837844714,0.07823193148730186,-0.0851754765064221
1,-0.8063196457836549,-0.2465177040904484,0.645855377073376,-0.5970907469619694,-0.17119690708133672,4.543775017919977,-0.3228347059976028,-0.25009385358021813,-0.7473502891225012,1.3528263157287692,1.1516110275117335,-0.7909527058006495,-0.4524586946164393,4.8388390865771855,-0.6397809538724032,-0.13549670693230806,3.951250059160087,-0.6022711991400812,2.9300417181389333,0.07980632477450969,-0.7861516052445882,-0.6284565565155632,-0.3864635946774852,6.464791314808798,-0.2717326396241695,-0.2419810932390796,0.5226518365830454,-0.871516819528618,-0.00694768063497396,-0.5910853058801933,-0.6208946173542383,-0.44995091409767635,-0.8367844447846362,-0.2807239256010772,-0.8370146259494141,-0.4047347732881248,-0.4609762366213671,0.5126044516566408,-0.5000715614916658,-0.6077738064425378,-0.7990194287265212,-0.769623511749598,-0.7647308197458192,-0.2921767762372326,3.24814236301713,-0.7449192187227722,3.31349473110202,-0.3444333797816186,-0.03896519695842335,-0.8427037075136988,9.80727930510673,-0.2095615039676156,-0.27687212568039,-0.4576981623339291,-0.4405982128977116,-0.48438830271567584,0.5017312809433487,2.4027677926548625,-0.8522629361245863,1.949889775250017,-0.28585115829197316,-0.3851762458462796,-0.7640668656583823,0.2539489453517148,-0.1738396489833351,-0.14122408035948897,0.424538649146114,0.0937641400650992,-0.7627516478195191,-0.2642893993230743,-0.21774809213689597,-0.0014150012509994302,-0.8168938541717079,-0.6075949448939653,0.06284903072517607,-0.4119224743966605,-0.44505782223694196,1.4721716532043005,-0.6052837683048317,0.10981651774162475,-0.3100635571386193,-0.768599907544836,-0.572948771484678,-0.802071915303832,-0.36634257134016923,-0.4996015208334049,-0.16737244067117898,0.5230933134352038,-0.13570122714312183,-0.37124138350166813,-0.7813665218529099,-0.31198100853745253,-0.7983841068005183,-0.4933186807241469,-0.22184693849711443,-0.15548348647640342,-0.457825142976168,-0.60213971139323,-0.25325930362838367,0.07314325305941816
2,-0.29077000014193183,-0.130854095665152,-0.6319817171927721,-0.2158067450705457,-0.808801775168252,8.391578568609066,-0.14699880948474722,-0.5885158475994579,-0.7473502891225012,-0.2792697756330167,-0.468550800726496,0.2972290828401812,-0.7655788985032485,3.2896523886768083,0.17418972535457292,-0.2726391228556968,-0.745292760564584,-0.41557832897886565,-0.74745024061718,-0.31274815025996994,-0.020518955025861915,-0.7847112945850717,1.652922129214257,8.10110451090438,-0.47807386811138924,-0.35130990042541077,-0.8055612169952149,-0.7730943599148414,-0.8340525181318775,-0.7545491625948485,-0.4460932048108154,-0.44995091409767635,0.4332700030671533,-0.2807239256010772,0.636602673257301,-0.523504933974671,-0.6221567389365305,0.1858967068149322,-0.8524828099001687,1.7339747068215383,-0.7990194287265212,-0.7849785157747685,-0.2759808284297865,-0.2921767762372326,5.5747728609572595,-0.08860272645601257,3.656684242350287,0.0706894952995333,-0.7811594247379158,-0.8427037075136988,4.77851535380815,-0.2915281939158355,0.0972793955093261,-0.4576981623339291,-0.4994178390410515,-0.047644751086787764,0.6779009722858166,-0.7975089690058494,0.9900693944516917,-0.10478859698393139,-0.6034635563941656,-0.3851762458462796,-0.5948757970892099,-0.7672934622289077,0.48215902642547687,0.8842619803421939,-0.7079958569601353,-0.39399301449631025,-0.7627516478195191,-0.7886731281386982,-0.5855658153411121,-0.4985776029534911,-0.4222591420114625,-0.7828964292834533,0.2413974134671534,-0.8034837618459576,-0.48715561094645216,-0.828096554927419,-0.7663491670022323,0.3995698627063339,-0.5050475573515606,-0.768599907544836,-0.7472032640286799,-0.802071915303832,0.04820608682038438,-0.4996015208334049,-0.29509866218459396,-0.5634506610592848,-0.8443238231907555,-0.471414449746047,-0.160988179770409,-0.3652200884926492,-0.4653077168128177,-0.5137172368242192,-0.39819585622137077,-0.20748465252202328,-0.4741877285006915,-0.7655869729006214,-0.750496156301912,4.506067680902945
3,-0.6344697639030806,-0.3621813125157448,-0.8145298735165075,2.45318126816942,-0.808801775168252,5.265238183674181,-0.3228347059976028,4.487814062689138,-0.5770334502158236,-0.6419577959356357,-0.14451843507885012,-0.7909527058006495,-0.4524586946164393,6.570283043054078,-0.6397809538724032,-0.31835326149682636,-0.421393255755986,-0.22888545881765018,0.018693917457010226,-0.4697699402737618,0.7451136951928643,-0.6284565565155632,1.652922129214257,5.674847013245413,-0.4405572811137129,-0.2784240289678567,0.8547050999776103,-0.8855771709020147,-0.6686315506324968,-0.10069373573622757,0.2531124453628765,-0.44995091409767635,-0.6553480950915234,-0.2807239256010772,2.8470286220673735,-0.591373597224126,-0.7833372412516937,-0.3041649104476308,-0.8524828099001687,-0.7879083074628513,-0.7990194287265212,-0.7849785157747685,-0.2759808284297865,0.007108013762493475,8.1091382247849,0.7317928888774371,0.9111681523641495,-0.10722030830667466,-0.22451375390329645,-0.8427037075136988,4.832588084467275,-0.37349488386405544,-0.651023646870106,-0.6278461780714493,-0.3817785867543717,-0.38512840461820125,-0.555286867111459,0.6426155737414709,-0.11533000389407506,-0.6184581900424185,-0.7622697554452618,-0.21967513763389934,0.4202706143258241,2.807054964303271,-0.665838655539944,0.44476795432718697,-0.7079958569601353,-0.39399301449631025,-0.09571916175085349,-0.2642893993230743,-0.401656953739004,-0.3456044947373398,0.9589623505493964,-0.4322934605044773,-0.8298928829847106,0.3712001005019336,-0.40296003352743176,0.6506472931572577,-0.7663491670022323,-0.17993682722308435,-0.44655235728767817,0.9624809653038936,-0.572948771484678,-0.802071915303832,-0.30712133446009016,-0.460588439400217,-0.29509866218459396,0.36787274565027683,0.7500770179164202,-0.4513798364971712,-0.4711773508116594,-0.3652200884926492,-0.631845911806668,-0.4729201246240747,-0.5745447739456271,-0.20748465252202328,-0.6214509982214033,0.5419911191585098,-0.25325930362838367,0.7064181713227792
4,-0.4626198820225062,-0.32362677637397935,-0.08433724822156573,-0.7877327479076812,-0.4899993411247944,8.632066290527133,-0.07666445087960501,1.2728051195063608,-0.40671661130914605,0.9901382954261501,0.01749774774497282,-0.7909527058006495,5.4968251792329355,6.934797560207109,0.17418972535457292,-0.18121084557343764,0.7122550110741069,-0.7889640693012967,-0.74745024061718,-0.48939766402548573,-0.7861516052445882,-0.7847112945850717,0.9731268879170097,4.4335059679315245,-0.4405572811137129,-0.35130990042541077,0.024571941491197763,-0.7590340085414449,1.316420059360072,-0.5910853058801933,-0.7956960298976613,-0.0894133226732562,-0.6553480950915234,-0.2807239256010772,1.1892091604598192,-0.6083407630364898,-0.7833372412516937,1.3293738137609126,-0.6762771856959172,-0.7879083074628513,0.8111854209238797,-0.7542685077244274,2.0048524643783665,-0.3669979737371641,3.7467060411471578,-0.41676097258939243,-0.11840038138065227,0.24859929890574126,0.14658335998644975,-0.6539259952570459,7.860661001378248,-0.018305894088435783,1.0326581984836163,-0.6278461780714493,-0.4798112969932716,-0.38512840461820125,-0.026777793084055153,1.2826709260736133,0.06890322916355274,-0.7896813877285809,-0.6034635563941656,-0.026590511386122433,-0.5948757970892099,-0.2566722584385965,-0.8298383243921471,-0.43422009770282693,-0.7079958569601353,-0.39399301449631025,-0.5959935263023527,-0.43908397559494894,-0.5855658153411121,-0.4603343258994532,-0.6195764980915852,-0.7828964292834533,0.06284903072517607,0.17541945677728507,-0.17142219562512556,-0.828096554927419,-0.444218369607431,-0.3248134997054389,-0.3295619571599134,-0.13911595378166158,-0.2244397863966744,2.2801856584512867,0.3443122712207798,-0.3630557358172471,-0.21846292927654498,-0.40823009327435783,2.1673222100116876,-0.471414449746047,-0.7813665218529099,-0.31198100853745253,-0.7983841068005183,-0.411724456323858,-0.5745447739456271,-0.10348232043078355,-0.5723632416478327,-0.27524518837844714,-0.5847505387440692,-0.7184503947697831
5,-0.8063196457836549,-0.16940863180691748,-0.08433724822156573,1.4999712634408606,-0.6494005581465232,7.369505750457277,0.5915119558692461,0.08832814043902161,-0.40671661130914605,-0.8233018060869453,2.933789038573786,-0.6354981645662451,1.5828226306478206,8.575112887395743,-0.3141926821816127,0.18450226355559893,0.38835550626550897,1.6380432427945049,-0.594221409002342,-0.5090253877772097,-0.4798985451570976,2.6528929429441153,-0.04656597402886146,6.577640500746424,-0.49683216161022736,0.08600532831991381,-0.14145469020608475,-0.8855771709020147,3.1360507018532595,0.38969783440773814,-0.7956960298976613,0.7758768967453521,-0.8367844447846362,-0.04382609808961965,-0.6528124635485747,-0.5744064314117623,-0.2997957343062038,0.1858967068149322,-0.6762771856959172,0.6531677006996569,-0.7990194287265212,-0.7542685077244274,2.6565191194664104,-0.1799449799873353,6.987369948992337,-0.7449192187227722,-0.2899951370047859,-0.2851301119128826,1.8165203724903074,-0.46514828300039296,9.969497497084104,-0.3188504238985755,1.2197339590784744,-0.4576981623339291,-0.42099167084993167,-0.40498038423769617,-0.37911717576899107,-0.47748129283977825,-0.8522629361245863,-0.27601179467009374,-0.7622697554452618,-0.30242569174008943,0.9278438200333411,3.1474691001634785,-0.3378393178355381,1.6167520237005388,-0.7079958569601353,-0.25053502786060156,3.2394432685924746,-0.6138785518668235,2.724793693496833,-0.38384777179137763,-0.8168938541717079,1.846625836558866,-0.8298928829847106,0.3712001005019336,-0.3398133504631664,0.8149521651666662,1.1664356173665755,-0.614566844670148,-0.48554915733026643,-0.2964869422224552,-0.3986942789406762,1.0815299353242962,-0.36634257134016923,-0.2655230322342772,-0.192917684973862,-0.2530095254894309,-0.49001252516693866,-0.4513798364971712,0.45939016231209184,0.22040979101451422,-0.7983841068005183,-0.5137172368242192,-0.5745447739456271,-0.311486984613263,-0.40873738640259744,-0.7655869729006214,-0.750496156301912,-0.7184503947697831
6,-0.8063196457836549,-0.09229955952338653,1.9236924713395243,1.6906132643865726,-0.011795690059607908,4.062799574083841,-0.3228347059976028,0.2575391374486415,-0.7473502891225012,0.44610626497222144,-0.7925831663741418,-0.4800436233318407,0.17378171315717916,8.256162684886842,0.49977799704536335,-0.044068429650048924,-0.745292760564584,0.3311931516659963,-0.4409925773875039,-0.4697699402737618,-0.3267720151133524,1.2466003003185386,-0.7263612153261089,4.038533817149832,-0.4030406941160366,0.26822000696379905,0.5226518365830454,-0.8293357654084281,-0.5032105831331162,2.6781918284129116,-0.4460932048108154,0.12690923218139588,0.2518336533740405,-0.04382609808961965,-0.46861030114773533,-0.591373597224126,-0.4609762366213671,-0.7942265277101938,-0.8524828099001687,0.6531677006996569,0.09553882107925708,-0.6621384835734042,2.9823524470104323,-0.03030258498747228,5.117756156004734,-0.7449192187227722,-0.2899951370047859,-0.4037366476503546,1.8165203724903074,-0.46514828300039296,4.6162971618307775,-0.4281393438295354,1.0326581984836163,-0.28755014659640904,-0.4994178390410515,-0.4645363230961809,-0.731456558453927,-0.47748129283977825,-0.29956323695170284,-0.10478859698393139,0.5081798369635079,-0.16450810156310594,-0.7640668656583823,-0.7672934622289077,0.1541596887210709,-0.43422009770282693,-0.7079958569601353,-0.25053502786060156,-0.2624772832680199,-0.43908397559494894,-0.7694746769432201,-0.47945596442647215,-0.027624429851217113,-0.7828964292834533,-0.6513445002427333,0.3712001005019336,-0.5082045053012073,-0.828096554927419,-0.7663491670022323,-0.46969017218779346,-0.48554915733026643,-0.768599907544836,-0.572948771484678,0.2253472759478742,0.16664856058054256,-0.460588439400217,-0.29509866218459396,0.5230933134352038,-0.667168174178847,-0.41131060999941965,2.4756197740802195,-0.31198100853745253,1.8662270131010865,-0.5137172368242192,-0.7508936916698834,-0.311486984613263,-0.6214509982214033,-0.27524518837844714,-0.41900492118622645,-0.7184503947697831
7,0.56847940926094,-0.2850722402322139,-0.6319817171927721,-0.7877327479076812,2.060420131222867,9.954748761076507,-0.0414972715770339,-0.5885158475994579,-0.40671661130914605,-0.8233018060869453,-0.14451843507885012,-0.16913454086303198,-0.4524586946164393,8.0283411116662,-0.8025750897177983,-0.2726391228556968,0.38835550626550897,-0.042192588656434694,0.018693917457010226,-0.4305144927703138,2.2763789956303166,-0.7847112945850717,0.633229267268386,5.336299455432535,0.12219152385143173,-0.2784240289678567,-0.3074813219033673,-0.7168529544212549,4.1285765068495435,0.06277012097842767,-0.4460932048108154,-0.44995091409767635,-0.8367844447846362,-0.16227501184534843,0.636602673257301,-0.48957060234994354,-0.2997957343062038,-0.14081103802677644,-0.8524828099001687,1.013436702740284,0.09553882107925708,-0.7389135036992569,1.3531858092903228,-0.06771318373743804,5.533225887779757,-0.7449192187227722,1.2543576636124167,-0.4037366476503546,-0.7811594247379158,0.4787402782828718,3.5889152793074115,-0.4281393438295354,0.6585066772939002,1.4139300107787918,-0.3229589606110318,-0.444684343476686,0.1493918982584128,-0.7975089690058494,-0.11533000389407506,-0.27601179467009374,0.9845984341167966,-0.35759272781088286,-0.08730259138169293,-0.597086394298804,0.48215902642547687,-0.43422009770282693,0.10095736168718561,-0.39399301449631025,1.7386201749379768,-0.7886731281386982,-0.5855658153411121,-0.47945596442647215,-0.8168938541717079,-0.7828964292834533,0.41994579620913075,-0.21614183067201198,-0.48715561094645216,-0.4994868109086019,-0.7663491670022323,1.4137065700828155,-0.34906035718120754,-0.768599907544836,-0.7472032640286799,-0.6308353834285477,-0.011015150059694707,-0.460588439400217,0.11362524665833398,1.1439755845749116,-0.3128568761550302,-0.4513798364971712,1.8552414319977186,-0.3652200884926492,-0.7983841068005183,-0.5137172368242192,-0.04549802077285813,-0.36348815065888285,-0.6214509982214033,-0.43869244988583855,-0.41900492118622645,1.4980118191519805
8,-0.8063196457836549,-0.09229955952338653,-0.8145298735165075,-0.7877327479076812,-0.6494005581465232,4.904506600797079,-0.28766752669503165,-0.5885158475994579,1.4667686166643072,-0.6419577959356357,0.5035462962164416,-0.32458908209743637,0.4869019170439884,7.208183448071881,-0.8025750897177983,-0.31835326149682636,1.360054020691303,-0.7889640693012967,-0.74745024061718,-0.5090253877772097,-0.3267720151133524,-0.7847112945850717,-0.7263612153261089,10.358088229656905,-0.3842824006171984,-0.35130990042541077,-0.6395345852979323,-0.871516819528618,-0.8340525181318775,-0.5910853058801933,0.07831103281945356,-0.30573587752790826,-0.8367844447846362,-0.04382609808961965,-0.8370146259494141,-0.591373597224126,-0.2997957343062038,-0.7942265277101938,0.20475093532534022,-0.7879083074628513,-0.6201077787653655,-0.7849785157747685,-0.7647308197458192,-0.1051237824874038,4.286816692454688,0.07547639661067736,-0.2899951370047859,0.42650910251194923,0.3321319169313229,1.2338511273094837,4.6703698924899015,-0.018305894088435783,-0.651023646870106,-0.7979941938089693,-0.146500082181012,-0.36527642499870633,0.8540706636282845,-0.15745361667370703,-0.8522629361245863,0.4088809960745557,-0.7622697554452618,-0.05417402942151913,-0.7640668656583823,-0.0864651905084927,-0.1738396489833351,0.151771936983849,-0.7079958569601353,-0.33660981984202676,-0.7627516478195191,0.2600943294925495,-0.7694746769432201,-0.32648285621032086,0.564327638389151,0.7948169302219383,-0.11569935201680126,-0.6077031181213091,-0.46610671659169706,0.3220375491384407,1.8106972121561782,-0.7594435171525026,-0.4660507573089723,-0.2964869422224552,0.12406919869132926,-0.4595988515532633,-0.18867886069993195,-0.48009498011681095,-0.320643906487277,-0.5634506610592848,0.21861007088069498,-0.41131060999941965,1.3899576754358431,-0.3652200884926492,-0.7983841068005183,-0.37092734412371353,-0.5745447739456271,0.0005200116604561876,-0.5887258271723562,0.21509659614372706,-0.41900492118622645,1.6563305487178208
9,-0.8063196457836549,6.616189729143804,-0.6319817171927721,-0.7877327479076812,-0.808801775168252,-0.14573555948234926,4.037895527521215,-0.5885158475994579,4.532471716984504,0.44610626497222144,-0.7925831663741418,-0.6354981645662451,1.2697024267610113,-0.264364153565235,-0.6397809538724032,-0.044068429650048924,-0.745292760564584,-0.7889640693012967,-0.74745024061718,-0.48939766402548573,1.0513667552803547,2.3403834668050982,-0.3864635946774852,-0.249735248479967,-0.34676581361952213,6.354190273669566,-0.6395345852979323,-0.8855771709020147,0.9855781243613103,-0.2641575924508828,-0.6208946173542383,-0.0894133226732562,-0.11103904601218505,-0.2807239256010772,-0.28440813874689597,-0.6083407630364898,0.9896482842151026,-0.7942265277101938,3.376452171001867,-0.6077738064425378,-0.6201077787653655,-0.7849785157747685,-0.7647308197458192,7.040300578756056,-0.11716246436055651,-0.2526818495227025,-0.6331846482530531,-0.10722030830667466,0.703229030821069,-0.8427037075136988,-0.1961758668313037,-0.37349488386405544,-0.08979636508553193,0.39304191635367136,-0.4994178390410515,-0.2461645472817369,-0.731456558453927,7.20318293514593,-0.8522629361245863,-0.44723499235625613,0.9845984341167966,0.05616004272006767,0.25107954575665176,1.7858125567226486,-0.8298383243921471,2.495740075730553,0.10095736168718561,-0.39399301449631025,0.4045552028006457,-0.43908397559494894,-0.7694746769432201,-0.4603343258994532,-0.4222591420114625,-0.4322934605044773,-0.8298928829847106,2.9163484689223647,-0.5082045053012073,-0.4994868109086019,-0.7663491670022323,-0.614566844670148,-0.4075555572450899,-0.768599907544836,-0.7472032640286799,-0.4595988515532633,0.7588609293813334,-0.38256227653384106,-0.39727963939532596,-0.7186712288442116,0.5729213689045117,-0.49144906299492275,2.4756197740802195,0.06069255114892419,0.03430686816873323,-0.3097316758234968,1.3652933210211924,-0.36348815065888285,-0.5887258271723562,-0.11179792687105575,-0.750496156301912,-0.7184503947697831
